Pergunta,BLEU RAG Gemma Distiluse,ROUGE RAG Gemma Distiluse,METEOR RAG Gemma Distiluse,BLEU RAG Mistral Distiluse,ROUGE RAG Mistral Distiluse,METEOR RAG Mistral Distiluse,BLEU RAG Llama Distiluse,ROUGE RAG Llama Distiluse,METEOR RAG Llama Distiluse,BLEU RAG Gemma MiniLM,ROUGE RAG Gemma MiniLM,METEOR RAG Gemma MiniLM,BLEU RAG Mistral MiniLM,ROUGE RAG Mistral MiniLM,METEOR RAG Mistral MiniLM,BLEU FT Llama,ROUGE FT Llama,METEOR FT Llama,BLEU FT Gemma,ROUGE FT Gemma,METEOR FT Gemma,BLEU FT Mistral,ROUGE FT Mistral,METEOR FT Mistral,Answer relevancy RAG Gemma Distiluse,Faithfulness RAG Gemma Distiluse,Contextual precision RAG Gemma Distiluse,Contextual recall RAG Gemma Distiluse,Contextual relevancy RAG Gemma Distiluse,Answer relevancy RAG Llama Distiluse,Faithfulness RAG Llama Distiluse,Contextual precision RAG Llama Distiluse,Contextual recall RAG Llama Distiluse,Contextual relevancy RAG Llama Distiluse,Answer relevancy RAG Mistral Distiluse,Faithfulness RAG Mistral Distiluse,Contextual precision RAG Mistral Distiluse,Contextual recall RAG Mistral Distiluse,Contextual relevancy RAG Mistral Distiluse,BLEU RAG Llama MiniLM,ROUGE RAG Llama MiniLM,METEOR RAG Llama MiniLM,Answer relevancy RAG Mistral MiniLM,Faithfulness RAG Mistral MiniLM,Contextual precision RAG Mistral MiniLM,Contextual recall RAG Mistral MiniLM,Contextual relevancy RAG Mistral MiniLM,Answer relevancy RAG Llama MiniLM,Faithfulness RAG Llama MiniLM,Contextual precision RAG Llama MiniLM,Contextual recall RAG Llama MiniLM,Contextual relevancy RAG Llama MiniLM,Answer relevancy RAG Gemma MiniLM,Faithfulness RAG Gemma MiniLM,Contextual precision RAG Gemma MiniLM,Contextual recall RAG Gemma MiniLM,Contextual relevancy RAG Gemma MiniLM
Em quais turnos é oferecido o curso de Bacharelado em Gestão de Políticas Públicas na UnB?,0.1667955161379731,0.5161290322580645,0.7231040564373898,0.0,0.4,0.6497175141242939,0.0,0.1999999999999999,0.3791887125220459,0.1504714944518938,0.4848484848484848,0.7111519232731355,0.0,0.4375,0.5804493801652892,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1935483870967742,0.3367286392405063,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.8333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Ciências Ambientais na UnB?,0.1667955161379731,0.4827586206896551,0.7422969187675071,0.0,0.3846153846153846,0.7093444018731375,0.0,0.2272727272727272,0.4987475398103417,0.1667955161379731,0.4827586206896551,0.7422969187675071,0.0,0.3333333333333333,0.6336088154269973,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,0.8070557274927981,0.9,0.9054545454545456,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2702702702702703,0.6428433641975311,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5833333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Letras Tradução Espanhol na UnB?,0.1763647856350296,0.5714285714285714,0.7485875706214691,0.0,0.4444444444444445,0.7032816292075552,0.0,0.2553191489361702,0.481308814642148,0.0,0.2631578947368421,0.4997589587015908,0.0,0.4827586206896551,0.5852864583333334,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,0.0,0.5833333333333333,1.0,0.0,1.0,0.0,0.5833333333333333,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.3157894736842105,0.4369839538868982,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Licenciatura em Química na UnB?,0.0,0.3448275862068966,0.7231040564373898,0.0,0.5217391304347826,0.6637168141592921,0.0,0.2083333333333333,0.4383680555555556,0.1763647856350296,0.5,0.7485875706214691,0.0,0.5217391304347826,0.6637168141592921,0.4692470064105599,0.6666666666666666,0.8887387387387389,0.4692470064105599,0.6666666666666666,0.8887387387387389,1.0,1.0,0.9996243425995492,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2777777777777778,0.64790512297074,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Licenciatura em Letras Língua e Literatura Japonesa na UnB?,0.143453343714461,0.4375,0.7240437158469947,0.3259481888833583,0.5714285714285714,0.8360169491525423,0.0,0.1538461538461538,0.4046474358974359,0.0,0.2,0.4920107577914887,0.2533098404966104,0.5000000000000001,0.7869918699186992,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,0.0,0.5833333333333333,1.0,0.0,1.0,0.5,0.5833333333333333,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.1818181818181818,0.4714189074919668,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5833333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Licenciatura em Letras Língua Espanhola e Literatura Espanhola e Hispano-Americana na UnB?,0.125848347939092,0.3888888888888889,0.7066666666666668,0.0,0.4516129032258064,0.7170781893004117,0.0,0.303030303030303,0.6147540983606556,0.125848347939092,0.3888888888888889,0.7066666666666668,0.0,0.303030303030303,0.705322809147946,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,0.0,0.8333333333333333,1.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.0,0.5,1.0,0.5,1.0,0.25,0.0,0.2702702702702703,0.64790512297074,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Licenciatura em Ciência da Computação na UnB?,0.0,0.1886792452830188,0.4059921841076856,0.0,0.2941176470588235,0.4543245869776482,0.0,0.2692307692307692,0.471371644295302,0.0,0.1886792452830188,0.4059921841076856,0.1849419409628554,0.4255319148936171,0.7723198696310092,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0980392156862745,0.390625,0.5,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Licenciatura em Ciência da Computação na UnB?,0.0,0.1886792452830188,0.4059921841076856,0.0,0.2941176470588235,0.4543245869776482,0.0,0.1739130434782608,0.3823457093680846,0.0,0.1886792452830188,0.4059921841076856,0.1849419409628554,0.4255319148936171,0.7723198696310092,0.8070557274927981,0.9,0.9054545454545456,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.25,0.0,0.0925925925925926,0.375,0.5,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Licenciatura em Ciência da Computação na UnB?,0.0,0.1886792452830188,0.4059921841076856,0.0,0.2941176470588235,0.4543245869776482,0.0,0.1728395061728395,0.4143646408839779,0.0,0.1886792452830188,0.4059921841076856,0.1849419409628554,0.4255319148936171,0.7723198696310092,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.25,0.0,0.1346153846153845,0.3807106598984772,0.5,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Medicina na UnB?,0.0,0.4444444444444445,0.635593220338983,0.0,0.3571428571428571,0.5852864583333334,0.0,0.2272727272727272,0.4414335664335664,0.0,0.4444444444444445,0.635593220338983,0.0,0.32,0.5424733996162567,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.75,1.0,1.0,0.4,0.0,0.3243243243243243,0.4369839538868982,1.0,0.5,0.0,1.0,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Medicina Veterinária na UnB?,0.1667955161379731,0.4827586206896551,0.7422969187675071,0.0,0.3076923076923077,0.5471498944405347,0.0,0.238095238095238,0.5126596715328466,0.1667955161379731,0.4827586206896551,0.7422969187675071,0.0,0.3333333333333333,0.5804493801652892,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.75,0.5,1.0,0.4,0.0,0.1851851851851851,0.5192708333333335,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Ciência da Computação na UnB?,0.1763647856350296,0.5517241379310345,0.7485875706214691,0.0,0.3636363636363636,0.5090725806451613,0.0,0.3076923076923077,0.4369839538868982,0.1763647856350296,0.5517241379310345,0.7485875706214691,0.0,0.3749999999999999,0.6744586116170818,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2352941176470588,0.4881358900271431,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Engenharia da Computação na UnB?,0.0,0.4827586206896551,0.6097560975609757,0.0,0.3636363636363636,0.5009920634920636,0.0,0.2857142857142857,0.4746700723712218,0.0,0.2777777777777778,0.5077551020408163,0.0,0.3125,0.4616524028966424,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.4,0.0,0.3684210526315789,0.5402644230769231,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Biblioteconomia na UnB?,0.1763647856350296,0.5185185185185185,0.7485875706214691,0.0,0.3571428571428571,0.6856995884773663,0.0,0.1818181818181818,0.5057832792207793,0.0,0.1951219512195122,0.488226059654631,0.0,0.4615384615384615,0.5952065677966102,0.8070557274927981,0.9,0.9054545454545456,0.8070557274927981,0.9,0.9054545454545456,0.8070557274927981,0.9,0.9054545454545456,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.3043478260869565,0.481308814642148,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Em quais turnos é oferecido o curso de Bacharelado em Engenharia Aeroespacial na UnB?,0.1667955161379731,0.5,0.7422969187675071,0.0,0.3448275862068966,0.5804493801652892,0.0,0.2439024390243902,0.4607664233576642,0.1871015823041062,0.5384615384615384,0.754985754985755,0.0,0.2666666666666666,0.465405674464908,0.8070557274927981,0.9,0.9054545454545456,1.0,1.0,0.9996243425995492,1.0,1.0,0.9996243425995492,1.0,1.0,0.5833333333333333,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.5,1.0,0.4,0.0,0.2857142857142857,0.4881358900271431,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0
O que significa a sigla CEPE ?,0.5156626918239822,0.7777777777777778,0.9319727891156462,0.156127343764327,0.3255813953488372,0.6792413935271078,0.0397324468325572,0.1044776119402985,0.175,0.5156626918239822,0.7777777777777778,0.9319727891156462,0.1607929864756263,0.35,0.6861724281549355,1.0,1.0,0.998542274052478,1.0,1.0,0.998542274052478,1.0,1.0,0.998542274052478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0397324468325572,0.0992907801418439,0.3494897959183674,1.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
O que significa a sigla CEG?,0.1299191650657994,0.4,0.3472222222222222,0.0959852412980577,0.3111111111111111,0.5506172839506174,0.0359956051598606,0.1492537313432835,0.3674768518518518,0.1299191650657994,0.35,0.5166666666666667,0.1085894367142332,0.35,0.5792207792207793,1.0,1.0,0.996,1.0,1.0,0.996,1.0,1.0,0.996,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.75,1.0,1.0,0.25,0.0087313032209902,0.0421940928270042,0.0666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0
O que significa a sigla CEX ?,0.0,0.3846153846153846,0.6264775413711584,0.0,0.144927536231884,0.1648351648351648,0.0,0.062111801242236,0.0789473684210526,0.0,0.25,0.2631578947368421,0.0,0.7142857142857143,0.8412698412698413,0.0,0.2,0.1612903225806451,0.0,0.7142857142857143,0.866013071895425,0.0,1.0,0.9814814814814816,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.0666666666666666,0.0837988826815642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0
O que significa a sigla CPP?,0.392814650900513,0.8181818181818181,0.9054545454545454,0.0490400750436156,0.2045454545454545,0.2192982456140351,0.0171049414429825,0.0952380952380952,0.1041666666666666,0.392814650900513,0.8181818181818181,0.9054545454545454,0.392814650900513,0.8181818181818181,0.9054545454545454,1.0,1.0,0.996,1.0,1.0,0.996,1.0,1.0,0.996,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6,1.0,1.0,0.0,0.0196428711026085,0.1104294478527607,0.1162790697674418,1.0,1.0,1.0,1.0,1.0,0.6,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
O que significa a sigla CCD?,0.1081300533795917,0.3846153846153846,0.6842672413793104,0.0421688758030623,0.1851851851851852,0.3506944444444445,0.0118681158859073,0.0558659217877094,0.1771763392857143,0.1081300533795917,0.3846153846153846,0.6842672413793104,0.0447258328043202,0.1886792452830188,0.3627873563218391,0.0,0.0,0.0,0.0,0.2352941176470588,0.1111111111111111,1.0,1.0,0.9921875,1.0,1.0,1.0,1.0,0.6666666666666666,0.375,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.25,0.0150062876437135,0.072992700729927,0.214527027027027,1.0,1.0,1.0,1.0,1.0,0.4,0.8333333333333334,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0
O que significa a sigla CAD ?,0.0,0.3809523809523809,0.6543209876543211,0.0,0.5714285714285715,0.7748538011695906,0.0,0.0509554140127388,0.0824175824175824,0.0,0.2424242424242424,0.2830188679245283,0.0,0.6666666666666666,0.8412698412698413,0.0,1.0,0.9814814814814816,0.0,0.2,0.1612903225806451,0.0,1.0,0.9814814814814816,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.25,0.0,0.0465116279069767,0.0691244239631336,1.0,1.0,1.0,1.0,1.0,0.4,0.75,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0
O que significa a sigla CAC?,0.1081300533795917,0.4137931034482758,0.6842672413793104,0.052097182985392,0.24,0.25,0.0093986784846511,0.0538116591928251,0.0732600732600732,0.1081300533795917,0.4137931034482758,0.6842672413793104,0.0301172785373202,0.144578313253012,0.2843468468468469,1.0,1.0,0.9921875,1.0,1.0,0.9921875,1.0,1.0,0.9921875,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.75,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,0.0050707241693353,0.0290556900726392,0.066587552742616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O que significa a sigla CGP?,0.1410002457876886,0.4375,0.7114285714285714,0.0779034590822649,0.2916666666666667,0.501123595505618,0.0361748419299838,0.1296296296296296,0.1811594202898551,0.1250076305588977,0.358974358974359,0.6109589041095891,0.0483239693247516,0.1728395061728395,0.2173913043478261,1.0,1.0,0.996,1.0,1.0,0.996,1.0,1.0,0.996,1.0,0.5,1.0,1.0,0.75,0.5,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.25,0.0251701182845335,0.0952380952380952,0.250561797752809,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0
O que significa a sigla CPLAD ?,0.392814650900513,0.7777777777777778,0.9054545454545454,0.317023313852343,0.7777777777777778,0.8736842105263158,0.0319801357415931,0.1333333333333333,0.1666666666666666,0.1472821272412462,0.4375,0.7217391304347827,0.392814650900513,0.7777777777777778,0.9054545454545454,0.0,0.7058823529411764,0.7075471698113208,0.0,0.7999999999999999,0.8576923076923078,1.0,1.0,0.996,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5,0.5,0.0218471356494538,0.0848484848484848,0.1262626262626263,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
O que significa a sigla CAPRO?,0.6262844962765469,0.8333333333333333,0.951904761904762,0.1983211647113318,0.4166666666666667,0.7361940298507463,0.0,0.1183431952662722,0.2894941634241245,0.6262844962765469,0.8333333333333333,0.951904761904762,0.6262844962765469,0.8333333333333333,0.951904761904762,0.0,0.4444444444444445,0.2662037037037037,0.7725505949016372,0.8421052631578948,0.8072916666666667,0.1487964117124549,0.3448275862068966,0.3948045267489712,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.25,0.0193951155002286,0.0673400673400673,0.1650649350649351,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
O que significa a sigla CDH?,0.0984934946888872,0.3225806451612903,0.6250000000000001,0.0365907754857538,0.15625,0.3220663265306122,0.012612015698151,0.0552486187845303,0.1481807511737089,0.0984934946888872,0.3225806451612903,0.6250000000000001,0.2984745896009823,0.7142857142857143,0.8819444444444445,1.0,1.0,0.9921875,1.0,1.0,0.9921875,1.0,1.0,0.9921875,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.0135377100332482,0.0602409638554216,0.1865671641791045,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
O que significa a sigla VRT?,0.0,0.1904761904761905,0.1785714285714285,0.0,0.050632911392405,0.0617283950617284,0.0,0.0285714285714285,0.0328947368421052,0.0,0.2352941176470588,0.2,0.0,0.1025641025641025,0.1111111111111111,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.8888888888888888,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.0,0.037037037037037,0.0427350427350427,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
O que significa a sigla OUV?,0.0,0.0714285714285714,0.1515151515151515,0.0,0.021505376344086,0.0526315789473684,0.0,0.0194174757281553,0.0396825396825396,0.0,0.0769230769230769,0.1515151515151515,0.0,0.0259740259740259,0.0581395348837209,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4,0.0,0.024390243902439,0.0574712643678161,0.75,1.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
O que significa a sigla PF?,0.5156626918239822,0.7777777777777778,0.9319727891156462,0.0,0.1290322580645161,0.1176470588235294,0.0,0.0674157303370786,0.1041666666666666,0.0,0.2222222222222222,0.297157622739018,0.1475641481372325,0.3181818181818182,0.5667811679127097,0.0,0.4444444444444445,0.2884615384615384,0.0,0.4444444444444445,0.2884615384615384,1.0,1.0,0.998542274052478,0.5,1.0,1.0,1.0,0.3333333333333333,0.0,0.4285714285714285,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.0307692307692307,0.0772200772200772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0
O que significa a sigla AUD?,0.0,0.1428571428571428,0.2,0.0,0.0392156862745098,0.0757575757575757,0.0,0.016,0.0337837837837837,0.0,0.1,0.1612903225806452,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.6666666666666666,1.0,1.0,0.6,0.0,0.1,0.1351351351351351,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
O que significa a sigla AAMC?,0.5156626918239822,0.8,0.9319727891156462,0.0,0.1,0.0526315789473684,0.0321413922660852,0.0935672514619883,0.1508620689655172,0.5156626918239822,0.8,0.9319727891156462,0.5156626918239822,0.8,0.9319727891156462,0.8091067115702212,0.875,0.8551587301587302,1.0,1.0,0.998542274052478,1.0,1.0,0.998542274052478,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0319506337399537,0.0888888888888888,0.205833406323903,1.0,1.0,1.0,1.0,1.0,0.6,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
O que significa a sigla GRE?,0.0,0.3157894736842105,0.640096618357488,0.0,0.1111111111111111,0.1587301587301587,0.0,0.6,0.7957957957957957,0.0,0.1999999999999999,0.5662393162393163,0.0,0.1142857142857142,0.1694915254237288,0.0,0.1818181818181818,0.1428571428571428,0.0,1.0,0.9814814814814816,0.0,1.0,0.9814814814814816,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.25,0.0,0.0566037735849056,0.1136363636363636,1.0,1.0,1.0,1.0,0.0,0.75,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
O que significa a sigla PRC?,0.0,0.2352941176470588,0.436046511627907,0.0,0.125,0.3289473684210526,0.0,0.1142857142857142,0.2976190476190476,0.0,0.0588235294117647,0.087719298245614,0.0,0.1052631578947368,0.1587301587301587,0.0,0.0,0.0,0.0,1.0,0.9814814814814816,0.0,1.0,0.9814814814814816,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.6666666666666666,1.0,1.0,0.25,0.0,0.097560975609756,0.2640845070422536,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0
O que significa a sigla INFRA?,0.0,0.2307692307692307,0.4914529914529915,0.0,0.1333333333333333,0.1973684210526316,0.0,0.0869565217391304,0.2457264957264957,0.0,0.24,0.5662393162393163,0.0,0.1132075471698113,0.1875,0.0,1.0,0.9814814814814816,0.0,1.0,0.9814814814814816,0.0,1.0,0.9814814814814816,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.25,0.0,0.0408163265306122,0.1388888888888889,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
O que significa a sigla SEMA?,0.5593684915933074,0.8181818181818181,0.9402573529411764,0.5593684915933074,0.8181818181818181,0.9402573529411764,0.5593684915933074,0.8181818181818181,0.9402573529411764,0.5593684915933074,0.8181818181818181,0.9402573529411764,0.5593684915933074,0.8181818181818181,0.9402573529411764,0.5329462628216854,0.5882352941176471,0.5645569620253165,0.3678794411714423,0.6153846153846153,0.4152960526315789,1.0,1.0,0.9990234375,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.0,0.4758733096412523,0.8181818181818181,0.9186422413793104,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
O que significa a sigla SPI?,0.1081300533795917,0.4,0.6842672413793104,0.0560569929753793,0.2448979591836734,0.4099025974025974,0.2984745896009823,0.7499999999999999,0.8819444444444445,0.1081300533795917,0.4137931034482758,0.6842672413793104,0.0560569929753793,0.2448979591836734,0.487012987012987,0.0,0.1333333333333333,0.1136363636363636,1.0,1.0,0.9921875,1.0,1.0,0.9921875,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6,0.0143263546643351,0.0662983425414364,0.1643880208333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
O que significa a sigla DEG?,0.2891784933232572,0.6666666666666666,0.8586206896551724,0.0959852412980577,0.2857142857142857,0.5506172839506174,0.0343002392586038,0.110091743119266,0.1748251748251748,0.1085894367142332,0.2926829268292683,0.5792207792207793,0.1085894367142332,0.3,0.3246753246753247,1.0,1.0,0.996,1.0,1.0,0.996,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.25,0.0401218776374591,0.1290322580645161,0.2883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
